ensg_id,length
ENSG00000184916,6396
ENSG00000273778,87
ENSG00000257622,535
ENSG00000179364,13880
ENSG00000279495,2501
ENSG00000242085,354
ENSG00000226174,2878
ENSG00000182979,6966
ENSG00000257270,445
ENSG00000182809,4165
ENSG00000213145,2485
ENSG00000257341,1408
ENSG00000211890,1430
ENSG00000211891,1618
ENSG00000211892,2740
ENSG00000274172,65
ENSG00000211893,2737
ENSG00000277030,65
ENSG00000253364,548
ENSG00000183092,7882
ENSG00000258566,604
ENSG00000258569,540
ENSG00000071246,7223
ENSG00000258610,721
ENSG00000286437,1512
ENSG00000241081,374
ENSG00000223174,351
ENSG00000285966,2847
ENSG00000266553,248
ENSG00000243225,463
ENSG00000119669,4166
ENSG00000100565,2332
ENSG00000166165,2383
ENSG00000256053,3918
ENSG00000184304,5811
ENSG00000257904,821
ENSG00000240201,745
ENSG00000279032,3008
ENSG00000125375,4564
ENSG00000211448,7393
ENSG00000139970,6019
ENSG00000100526,1829
ENSG00000100852,10887
ENSG00000165795,7550
ENSG00000100453,1408
ENSG00000054654,32359
ENSG00000187630,2472
ENSG00000185024,12962
ENSG00000087303,6217
ENSG00000136367,9926
ENSG00000092051,5294
ENSG00000015133,12426
ENSG00000100938,3601
ENSG00000139880,3748
ENSG00000151332,3422
ENSG00000066427,9624
ENSG00000092068,5991
ENSG00000176153,1340
ENSG00000198668,7833
ENSG00000129518,2007
ENSG00000092199,7293
ENSG00000176230,5068
ENSG00000150527,10539
ENSG00000136305,2821
ENSG00000100439,3765
ENSG00000181619,5021
ENSG00000186469,6379
ENSG00000165521,11201
ENSG00000156050,5087
ENSG00000119723,6686
ENSG00000187097,9842
ENSG00000279461,75
ENSG00000119636,4624
ENSG00000119711,6682
ENSG00000239910,298
ENSG00000258513,235
ENSG00000119614,3018
ENSG00000119688,8922
ENSG00000258559,1367
ENSG00000133980,3678
ENSG00000258737,297
ENSG00000177776,601
ENSG00000205659,3790
ENSG00000259155,525
ENSG00000258462,173
ENSG00000221114,122
ENSG00000197776,3004
ENSG00000258400,568
ENSG00000165525,9044
ENSG00000277634,93
ENSG00000252474,103
ENSG00000278771,299
ENSG00000274012,300
ENSG00000251929,101
ENSG00000274704,268
ENSG00000278038,113
ENSG00000270788,969
ENSG00000243038,713
ENSG00000165527,3976
ENSG00000241582,475
ENSG00000165410,4942
ENSG00000243824,498
ENSG00000198604,7698
ENSG00000251726,61
ENSG00000258738,2117
ENSG00000258493,142
ENSG00000092020,3863
ENSG00000100890,6990
ENSG00000258790,3857
ENSG00000241052,460
ENSG00000259090,1196
ENSG00000282625,261
ENSG00000282308,573
ENSG00000256243,472
ENSG00000240392,575
ENSG00000100902,6506
ENSG00000288045,1433
ENSG00000258503,297
ENSG00000258993,247
ENSG00000139973,15237
ENSG00000289503,2155
ENSG00000169488,975
ENSG00000196383,2778
ENSG00000151445,3695
ENSG00000100591,2944
ENSG00000212371,153
ENSG00000100593,4097
ENSG00000100596,12287
ENSG00000240233,281
ENSG00000258520,578
ENSG00000100626,11462
ENSG00000280073,2299
ENSG00000100632,1113
ENSG00000029364,7138
ENSG00000286424,1391
ENSG00000081177,6276
ENSG00000140006,3218
ENSG00000198133,6363
ENSG00000215277,2179
ENSG00000071537,9553
ENSG00000140022,13009
ENSG00000205436,3897
ENSG00000129493,10214
ENSG00000283016,411
ENSG00000258443,937
ENSG00000184227,1686
ENSG00000258408,561
ENSG00000119673,2239
ENSG00000258524,509
ENSG00000279026,2225
ENSG00000177465,1465
ENSG00000205669,1699
ENSG00000258972,545
ENSG00000119661,8884
ENSG00000251907,97
ENSG00000258660,693
ENSG00000176903,2602
ENSG00000264741,73
ENSG00000258586,1174
ENSG00000270576,90
ENSG00000140043,6984
ENSG00000258653,3695
ENSG00000223300,105
ENSG00000273711,2137
ENSG00000119725,6471
ENSG00000258891,3953
ENSG00000270140,370
ENSG00000199472,112
ENSG00000100583,3036
ENSG00000165555,2912
ENSG00000168952,8119
ENSG00000165355,3804
ENSG00000289495,417
ENSG00000289208,1710
ENSG00000092148,21483
ENSG00000166170,5096
ENSG00000126214,19251
ENSG00000241494,438
ENSG00000207208,105
ENSG00000259161,729
ENSG00000240457,293
ENSG00000080824,5097
ENSG00000078304,14378
ENSG00000258827,828
ENSG00000258708,1924
ENSG00000252746,96
ENSG00000207046,105
ENSG00000129514,4414
ENSG00000011114,11333
ENSG00000278396,530
ENSG00000187581,542
ENSG00000202306,96
ENSG00000252720,111
ENSG00000277826,160
ENSG00000175785,3896
ENSG00000140067,2119
ENSG00000239199,504
ENSG00000182521,1738
ENSG00000133958,12663
ENSG00000183032,4757
ENSG00000266327,83
ENSG00000289687,2406
ENSG00000156030,13489
ENSG00000288931,277
ENSG00000202229,106
ENSG00000252347,107
ENSG00000092096,4270
ENSG00000199157,71
ENSG00000215991,77
ENSG00000092067,1764
ENSG00000200385,137
ENSG00000201431,107
ENSG00000259091,4125
ENSG00000258696,364
ENSG00000259048,1153
ENSG00000139865,8602
ENSG00000278147,341
ENSG00000185246,4924
ENSG00000212615,66
ENSG00000239043,86
ENSG00000100442,2263
ENSG00000129534,6250
ENSG00000187790,19054
ENSG00000182545,3915
ENSG00000258436,869
ENSG00000172717,4502
ENSG00000289723,462
ENSG00000100532,4547
ENSG00000200506,102
ENSG00000182218,7817
ENSG00000036530,9358
ENSG00000066629,8987
ENSG00000199836,163
ENSG00000271198,850
ENSG00000242888,814
ENSG00000258693,386
ENSG00000258560,548
ENSG00000227729,1454
ENSG00000242894,292
ENSG00000166183,6119
ENSG00000207568,110
ENSG00000283165,86
ENSG00000066735,7041
ENSG00000258824,550
ENSG00000272909,1870
ENSG00000089775,12222
ENSG00000179841,7512
ENSG00000100714,17357
ENSG00000100697,22151
ENSG00000258893,926
ENSG00000252400,104
ENSG00000198805,5851
ENSG00000258431,586
ENSG00000274818,455
ENSG00000287643,4683
ENSG00000283857,136
ENSG00000259015,289
ENSG00000239544,364
ENSG00000165861,5225
ENSG00000241487,296
ENSG00000119707,11764
ENSG00000258448,511
ENSG00000259109,242
ENSG00000100767,7699
ENSG00000252839,63
ENSG00000170468,2462
ENSG00000100906,3394
ENSG00000288928,1766
ENSG00000151338,28625
ENSG00000284118,80
ENSG00000155465,5368
ENSG00000213928,6471
ENSG00000234648,158
ENSG00000287991,1637
ENSG00000229402,561
ENSG00000127152,8528
ENSG00000092330,4378
ENSG00000092098,6713
ENSG00000212330,104
ENSG00000156381,7208
ENSG00000266015,83
ENSG00000239224,290
ENSG00000089902,6199
ENSG00000230988,469
ENSG00000202459,108
ENSG00000206969,108
ENSG00000166126,4289
ENSG00000131323,11883
ENSG00000151322,11175
ENSG00000232070,2170
ENSG00000251002,10701
ENSG00000252424,116
ENSG00000213741,9840
ENSG00000244270,403
ENSG00000276168,299
ENSG00000252919,102
ENSG00000165501,2295
ENSG00000258568,579
ENSG00000278009,114
ENSG00000165502,676
ENSG00000168282,2683
ENSG00000165506,2977
ENSG00000258450,401
ENSG00000100479,2942
ENSG00000165516,6319
ENSG00000080815,25147
ENSG00000258643,2370
ENSG00000198752,8095
ENSG00000289598,720
ENSG00000258892,200
ENSG00000258485,916
ENSG00000126814,5514
ENSG00000258656,195
ENSG00000206870,109
ENSG00000139974,5518
ENSG00000182107,4392
ENSG00000151327,10329
ENSG00000129460,6677
ENSG00000252783,104
ENSG00000140030,4511
ENSG00000100433,8278
ENSG00000289973,1468
ENSG00000277367,1341
ENSG00000278143,1530
ENSG00000222036,6971
ENSG00000212612,107
ENSG00000286614,2144
ENSG00000277128,7344
ENSG00000277710,693
ENSG00000278594,1049
ENSG00000196143,979
ENSG00000271632,517
ENSG00000277252,117
ENSG00000258781,1048
ENSG00000285990,647
ENSG00000257310,2712
ENSG00000277156,1050
ENSG00000265154,96
ENSG00000199082,99
ENSG00000258904,533
ENSG00000283840,61
ENSG00000259052,206
ENSG00000197119,7446
ENSG00000258504,693
ENSG00000198984,98
ENSG00000243976,298
ENSG00000140107,1840
ENSG00000258666,385
ENSG00000140105,6356
ENSG00000258521,552
ENSG00000258581,293
ENSG00000258597,928
ENSG00000100811,9757
ENSG00000290292,5898
ENSG00000275569,557
ENSG00000139946,6240
ENSG00000100652,2002
ENSG00000221060,129
ENSG00000198732,4369
ENSG00000242071,801
ENSG00000270610,601
ENSG00000100678,8618
ENSG00000215398,734
ENSG00000275002,155
ENSG00000290393,546
ENSG00000270433,711
ENSG00000187483,1185
ENSG00000290676,1718
ENSG00000258822,969
ENSG00000258625,926
ENSG00000188831,478
ENSG00000259158,2326
ENSG00000290783,3733
ENSG00000271968,999
ENSG00000259162,890
ENSG00000225766,769
ENSG00000257853,906
ENSG00000228294,316
ENSG00000185650,6466
ENSG00000289626,512
ENSG00000196405,10482
ENSG00000176290,947
ENSG00000176281,972
ENSG00000126821,3336
ENSG00000290642,1875
ENSG00000166090,1367
ENSG00000278342,94
ENSG00000279286,2828
ENSG00000133962,5635
ENSG00000268295,261
ENSG00000258774,918
ENSG00000140092,6264
ENSG00000100503,30950
ENSG00000288855,1218
ENSG00000131951,8635
ENSG00000289098,716
ENSG00000252312,220
ENSG00000168350,3948
ENSG00000100664,8318
ENSG00000291313,641
ENSG00000186648,6657
ENSG00000289536,388
ENSG00000211923,31
ENSG00000211924,31
ENSG00000290844,1843
ENSG00000165617,4584
ENSG00000197406,2095
ENSG00000100749,31679
ENSG00000185347,6698
ENSG00000276240,3796
ENSG00000185100,5787
ENSG00000139915,8404
ENSG00000251735,124
ENSG00000258392,721
ENSG00000244053,530
ENSG00000214903,389
ENSG00000263945,110
ENSG00000259117,276
ENSG00000258453,948
ENSG00000290703,1325
ENSG00000100814,3680
ENSG00000129474,5885
ENSG00000100522,4010
ENSG00000259049,1426
ENSG00000073712,8463
ENSG00000271075,760
ENSG00000100523,18377
ENSG00000258985,366
ENSG00000197045,7795
ENSG00000168175,6974
ENSG00000289523,581
ENSG00000265768,77
ENSG00000089737,8597
ENSG00000184986,1882
ENSG00000125952,6257
ENSG00000222985,191
ENSG00000258878,587
ENSG00000258613,483
ENSG00000214759,270
ENSG00000252497,293
ENSG00000197616,7281
ENSG00000182185,7477
ENSG00000250366,3726
ENSG00000188655,2826
ENSG00000258856,763
ENSG00000293009,1322
ENSG00000177350,614
ENSG00000293056,1473
ENSG00000270591,345
ENSG00000259374,395
ENSG00000270938,478
ENSG00000257162,787
ENSG00000259648,614
ENSG00000293198,1698
ENSG00000197358,580
ENSG00000293235,1585
ENSG00000225210,614
ENSG00000235812,2170
ENSG00000293335,2049
ENSG00000186369,734
ENSG00000258959,307
ENSG00000234911,1476
ENSG00000258704,565
ENSG00000165949,4144
ENSG00000070367,12459
ENSG00000176165,4673
ENSG00000092054,6103
ENSG00000100478,10470
ENSG00000198513,16605
ENSG00000013523,7798
ENSG00000142208,11110
ENSG00000258811,3254
ENSG00000258593,1045
ENSG00000099814,7183
ENSG00000259067,584
ENSG00000173464,2518
ENSG00000182652,2165
ENSG00000100599,8676
ENSG00000293569,5423
ENSG00000289757,521
ENSG00000258663,289
ENSG00000288802,3035
ENSG00000259000,5932
ENSG00000258509,308
ENSG00000259046,486
ENSG00000179476,3884
ENSG00000179454,8071
ENSG00000198718,10292
ENSG00000258497,2490
ENSG00000256705,599
ENSG00000139910,10328
ENSG00000262119,1771
ENSG00000257842,7878
ENSG00000257845,497
ENSG00000257612,6612
ENSG00000265165,84
ENSG00000258932,450
ENSG00000257120,551
ENSG00000257523,2510
ENSG00000257522,14678
ENSG00000203546,4422
ENSG00000129480,2967
ENSG00000239323,577
ENSG00000214943,1240
ENSG00000223087,105
ENSG00000207412,107
ENSG00000258690,526
ENSG00000258601,554
ENSG00000253563,3898
ENSG00000283098,11809
ENSG00000259019,351
ENSG00000259137,552
ENSG00000259148,722
ENSG00000189139,3135
ENSG00000289195,3710
ENSG00000258751,1670
ENSG00000270359,327
ENSG00000207366,107
ENSG00000258750,1066
ENSG00000242417,552
ENSG00000258803,2226
ENSG00000140153,7325
ENSG00000022976,5595
ENSG00000100865,5344
ENSG00000196663,9402
ENSG00000259515,828
ENSG00000269910,535
ENSG00000293148,279
ENSG00000258776,2387
ENSG00000258592,3341
ENSG00000243388,1213
ENSG00000258758,1620
ENSG00000088808,9573
ENSG00000156411,3415
ENSG00000156414,5486
ENSG00000222761,106
ENSG00000211895,1422
ENSG00000253692,651
ENSG00000226777,10797
ENSG00000259081,954
ENSG00000269883,2314
ENSG00000289347,2074
ENSG00000258819,8115
ENSG00000198894,5271
ENSG00000259164,603
ENSG00000165548,6363
ENSG00000258683,539
ENSG00000258426,2573
ENSG00000252369,62
ENSG00000258804,1763
ENSG00000259061,412
ENSG00000258944,777
ENSG00000251393,3537
ENSG00000258695,519
ENSG00000288797,996
ENSG00000258496,332
ENSG00000258958,369
ENSG00000258859,5162
ENSG00000258807,2698
ENSG00000258770,555
ENSG00000054983,6736
ENSG00000259096,2470
ENSG00000176438,18219
ENSG00000252481,275
ENSG00000182512,2388
ENSG00000187621,15219
ENSG00000275033,119
ENSG00000259084,3672
ENSG00000277468,137
ENSG00000213231,1858
ENSG00000258451,915
ENSG00000258810,294
ENSG00000255472,492
ENSG00000257721,145
ENSG00000258367,406
ENSG00000257825,42
ENSG00000258233,2936
ENSG00000257504,1493
ENSG00000257175,2254
ENSG00000257731,1178
ENSG00000258076,513
ENSG00000239200,377
ENSG00000257635,1340
ENSG00000257224,183
ENSG00000277529,742
ENSG00000290346,484
ENSG00000291204,724
ENSG00000257891,2859
ENSG00000275563,2086
ENSG00000244306,616
ENSG00000283519,81
ENSG00000170345,4146
ENSG00000119660,365
ENSG00000140044,6259
ENSG00000072110,14325
ENSG00000027075,8951
ENSG00000258989,779
ENSG00000258926,4005
ENSG00000258981,394
ENSG00000258440,440
ENSG00000168229,3048
ENSG00000261208,1949
ENSG00000125384,3689
ENSG00000293813,560
ENSG00000293824,1001
ENSG00000251363,4810
ENSG00000293851,360
ENSG00000293859,401
ENSG00000259118,1512
ENSG00000293955,565
ENSG00000286355,4818
ENSG00000293988,428
ENSG00000293989,1991
ENSG00000258516,1625
ENSG00000258402,5470
ENSG00000248975,2347
ENSG00000294034,1479
ENSG00000277763,775
ENSG00000258454,1164
ENSG00000294193,707
ENSG00000294195,287
ENSG00000294227,650
ENSG00000294239,462
ENSG00000294245,454
ENSG00000258742,2227
ENSG00000250365,4169
ENSG00000294322,317
ENSG00000294338,492
ENSG00000294352,660
ENSG00000258457,6634
ENSG00000257285,3186
ENSG00000294462,1157
ENSG00000294477,470
ENSG00000258860,1186
ENSG00000294537,5461
ENSG00000287668,2140
ENSG00000294572,428
ENSG00000294593,798
ENSG00000257275,3191
ENSG00000294634,1253
ENSG00000258649,3714
ENSG00000294680,458
ENSG00000294683,1292
ENSG00000294703,644
ENSG00000294704,412
ENSG00000294718,1426
ENSG00000259044,1140
ENSG00000294743,1948
ENSG00000259035,2363
ENSG00000294757,553
ENSG00000294759,834
ENSG00000258460,2772
ENSG00000258718,2781
ENSG00000294784,691
ENSG00000258727,3524
ENSG00000294818,1799
ENSG00000294846,481
ENSG00000157306,5097
ENSG00000293464,6353
ENSG00000259110,6118
ENSG00000258694,1718
ENSG00000259023,3995
ENSG00000258903,4055
ENSG00000294881,2921
ENSG00000258498,8688
ENSG00000294890,613
ENSG00000294901,850
ENSG00000294908,1400
ENSG00000289424,2819
ENSG00000294960,1876
ENSG00000295008,358
ENSG00000258428,576
ENSG00000295095,1296
ENSG00000266869,5012
ENSG00000295130,931
ENSG00000295154,249
ENSG00000258481,2497
ENSG00000295224,263
ENSG00000229415,3152
ENSG00000295274,332
ENSG00000295280,539
ENSG00000235269,3602
ENSG00000295290,955
ENSG00000295295,2099
ENSG00000289442,1106
ENSG00000258661,4814
ENSG00000295303,2056
ENSG00000259868,7659
ENSG00000295321,997
ENSG00000225680,4405
ENSG00000295328,1206
ENSG00000295341,3092
ENSG00000295346,938
ENSG00000258572,1015
ENSG00000258994,690
ENSG00000197176,7183
ENSG00000287501,1427
ENSG00000249163,1234
ENSG00000295511,1774
ENSG00000258038,19125
ENSG00000295540,666
ENSG00000258107,1988
ENSG00000295570,904
ENSG00000295617,2048
ENSG00000295656,1292
ENSG00000295665,408
ENSG00000259319,6129
ENSG00000295711,504
ENSG00000289918,654
ENSG00000259719,7829
ENSG00000289866,1106
ENSG00000259483,2574
ENSG00000295806,235
ENSG00000295850,367
ENSG00000258511,2154
ENSG00000258383,1699
ENSG00000295869,920
ENSG00000295888,540
ENSG00000295893,1124
ENSG00000295903,957
ENSG00000258667,8758
ENSG00000295909,815
ENSG00000295916,1067
ENSG00000295922,558
ENSG00000295956,617
ENSG00000296012,2502
ENSG00000251602,2487
ENSG00000296022,790
ENSG00000296057,748
ENSG00000296068,2614
ENSG00000296075,1029
ENSG00000296081,1100
ENSG00000296087,717
ENSG00000246223,9564
ENSG00000296169,557
ENSG00000259093,2173
ENSG00000296192,837
ENSG00000296230,606
ENSG00000296245,997
ENSG00000296264,124
ENSG00000296267,357
ENSG00000296288,324
ENSG00000288044,2620
ENSG00000296360,383
ENSG00000296402,581
ENSG00000296419,454
ENSG00000257831,1328
ENSG00000258913,5003
ENSG00000296533,1076
ENSG00000288459,1228
ENSG00000296585,535
ENSG00000296586,863
ENSG00000275198,5497
ENSG00000258784,1536
ENSG00000285826,2623
ENSG00000285664,7765
ENSG00000296668,524
ENSG00000258793,2044
ENSG00000296705,443
ENSG00000296722,2031
ENSG00000296739,760
ENSG00000296765,946
ENSG00000296771,814
ENSG00000258556,1350
ENSG00000296780,770
ENSG00000254718,3761
ENSG00000258399,2212
ENSG00000296806,348
ENSG00000296828,919
ENSG00000258537,7470
ENSG00000257126,11648
ENSG00000296920,449
ENSG00000296926,493
ENSG00000296937,3045
ENSG00000296947,400
ENSG00000186615,9202
ENSG00000296961,1274
ENSG00000296969,495
ENSG00000296970,840
ENSG00000296983,318
ENSG00000297012,497
ENSG00000297064,184
ENSG00000297112,1964
ENSG00000258636,7417
ENSG00000289903,2177
ENSG00000297162,1134
ENSG00000297163,479
ENSG00000297171,626
ENSG00000257869,2104
ENSG00000289436,1613
ENSG00000259138,1227
ENSG00000273565,1226
ENSG00000259004,992
ENSG00000288302,1066
ENSG00000297421,664
ENSG00000297427,1481
ENSG00000297446,668
ENSG00000292986,15887
ENSG00000291205,2890
ENSG00000297555,1804
ENSG00000297577,1457
ENSG00000297583,643
ENSG00000297595,342
ENSG00000289844,1358
ENSG00000297609,1481
ENSG00000297616,684
ENSG00000259149,764
ENSG00000259062,1245
ENSG00000297673,505
ENSG00000259001,710
ENSG00000235706,5275
ENSG00000297710,719
ENSG00000297734,769
ENSG00000258752,3811
ENSG00000297774,469
ENSG00000297789,521
ENSG00000297837,293
ENSG00000297881,2431
ENSG00000297883,305
ENSG00000297899,521
ENSG00000297909,344
ENSG00000297915,350
ENSG00000289968,2357
ENSG00000235785,944
ENSG00000286607,1105
ENSG00000258733,7101
ENSG00000258912,4123
ENSG00000298066,376
ENSG00000298073,784
ENSG00000287663,1387
ENSG00000298099,1252
ENSG00000298101,602
ENSG00000298237,820
ENSG00000259083,540
ENSG00000287156,2461
ENSG00000298281,825
ENSG00000286123,2500
ENSG00000258404,2972
ENSG00000298369,737
ENSG00000298374,765
ENSG00000258512,968
ENSG00000287833,2746
ENSG00000288034,1167
ENSG00000298453,767
ENSG00000298589,684
ENSG00000298659,604
ENSG00000258175,2789
ENSG00000259077,1247
ENSG00000298836,565
ENSG00000298954,516
ENSG00000299005,284
ENSG00000293497,10390
ENSG00000299052,3110
ENSG00000299087,466
ENSG00000258464,3974
ENSG00000299112,1219
ENSG00000299117,92
ENSG00000299120,830
ENSG00000258598,895
ENSG00000299131,1324
ENSG00000258798,461
ENSG00000274002,1293
ENSG00000299187,565
ENSG00000258717,4122
ENSG00000289278,2438
ENSG00000299232,938
ENSG00000258616,1144
ENSG00000299273,1250
ENSG00000293472,1430
ENSG00000299386,3512
ENSG00000299403,781
ENSG00000258655,2948
ENSG00000299421,438
ENSG00000299534,605
ENSG00000299566,367
ENSG00000299612,419
ENSG00000299618,321
ENSG00000299673,1267
ENSG00000299691,711
ENSG00000299719,317
ENSG00000299727,589
ENSG00000259087,1377
ENSG00000299791,864
ENSG00000259230,4251
ENSG00000299807,619
ENSG00000299837,821
ENSG00000259028,1014
ENSG00000288730,838
ENSG00000299896,931
ENSG00000299988,815
ENSG00000289583,3225
ENSG00000300053,886
ENSG00000286595,2073
ENSG00000300113,154
ENSG00000300116,590
ENSG00000214900,26186
ENSG00000300135,940
ENSG00000300158,1089
ENSG00000300168,5854
ENSG00000258675,1726
ENSG00000300197,912
ENSG00000300202,2417
ENSG00000300221,749
ENSG00000300222,469
ENSG00000300253,620
ENSG00000300281,457
ENSG00000300282,298
ENSG00000258657,2128
ENSG00000300297,1302
ENSG00000300403,1797
ENSG00000293482,5114
ENSG00000271780,3181
ENSG00000300525,1659
ENSG00000300533,712
ENSG00000289482,1191
ENSG00000258672,677
ENSG00000258982,4740
ENSG00000300624,1264
ENSG00000300626,439
ENSG00000259133,1995
ENSG00000300682,2411
ENSG00000300734,282
ENSG00000300783,3377
ENSG00000300806,756
ENSG00000300830,561
ENSG00000300850,483
ENSG00000258662,1152
ENSG00000300896,226
ENSG00000300911,436
ENSG00000300954,475
ENSG00000258847,4284
ENSG00000300967,786
ENSG00000300981,264
ENSG00000300987,1388
ENSG00000276116,1667
ENSG00000258502,4509
ENSG00000301019,2028
ENSG00000301040,570
ENSG00000301115,556
ENSG00000301142,265
ENSG00000258583,7699
ENSG00000259070,11515
ENSG00000301174,1046
ENSG00000301175,2837
ENSG00000301186,1878
ENSG00000301187,792
ENSG00000301202,910
ENSG00000301219,1202
ENSG00000301280,363
ENSG00000258854,1255
ENSG00000301384,452
ENSG00000301403,1477
ENSG00000301442,658
ENSG00000232774,2861
ENSG00000301447,810
ENSG00000301487,1022
ENSG00000292998,2206
ENSG00000301527,313
ENSG00000258700,3481
ENSG00000258633,6149
ENSG00000301622,571
ENSG00000301652,563
ENSG00000289111,1422
ENSG00000301658,861
ENSG00000259088,1197
ENSG00000301678,778
ENSG00000258735,4667
ENSG00000289049,759
ENSG00000301699,771
ENSG00000258534,2312
ENSG00000301710,349
ENSG00000301732,2075
ENSG00000278784,1302
ENSG00000288820,796
ENSG00000301825,1346
ENSG00000301842,872
ENSG00000301869,479
ENSG00000301881,969
ENSG00000301903,411
ENSG00000257155,746
ENSG00000257986,6768
ENSG00000301962,617
ENSG00000258957,2369
ENSG00000302020,1314
ENSG00000302035,824
ENSG00000302064,468
ENSG00000302108,353
ENSG00000302141,1959
ENSG00000302407,474
ENSG00000302430,773
ENSG00000186960,12375
ENSG00000257748,1706
ENSG00000302484,1462
ENSG00000257056,2633
ENSG00000258658,928
ENSG00000302510,1392
ENSG00000302525,696
ENSG00000257621,7647
ENSG00000302546,2071
ENSG00000302567,1405
ENSG00000259103,1708
ENSG00000302610,373
ENSG00000302621,1880
ENSG00000284959,12765
ENSG00000302635,755
ENSG00000286686,3211
ENSG00000302673,483
ENSG00000302691,1376
ENSG00000225746,32539
ENSG00000258813,1839
ENSG00000247970,1107
ENSG00000258740,3849
ENSG00000302861,1199
ENSG00000302864,566
ENSG00000258820,2861
ENSG00000258479,4092
ENSG00000259687,3728
ENSG00000302903,1180
ENSG00000258955,2909
ENSG00000258902,1138
ENSG00000289340,1814
ENSG00000258942,1690
ENSG00000205562,7493
ENSG00000302945,329
ENSG00000258945,1568
ENSG00000259107,1751
ENSG00000302997,2126
ENSG00000303011,869
ENSG00000258098,2014
ENSG00000258857,1159
ENSG00000303019,713
ENSG00000303035,1035
ENSG00000303039,1048
ENSG00000303055,447
ENSG00000303107,470
ENSG00000303133,1048
ENSG00000303147,534
ENSG00000303153,791
ENSG00000303162,494
ENSG00000258377,2535
ENSG00000258843,514
ENSG00000288762,2211
ENSG00000258602,3567
ENSG00000303346,1561
ENSG00000303357,1278
ENSG00000287004,1756
ENSG00000259058,1511
ENSG00000303400,736
ENSG00000303418,671
ENSG00000303440,687
ENSG00000303461,604
ENSG00000258548,5797
ENSG00000303502,576
ENSG00000303511,537
ENSG00000237054,3194
ENSG00000259146,2695
ENSG00000303546,296
ENSG00000258487,2430
ENSG00000258747,1863
ENSG00000303586,775
ENSG00000289979,703
ENSG00000303604,3801
ENSG00000286551,5145
ENSG00000287310,4775
ENSG00000303662,861
ENSG00000303665,1016
ENSG00000303690,724
ENSG00000303727,838
ENSG00000303741,1095
ENSG00000303743,514
ENSG00000303752,1285
ENSG00000136315,1069
ENSG00000258471,1947
ENSG00000303804,973
ENSG00000303820,749
ENSG00000303831,912
ENSG00000303859,1961
ENSG00000288779,1593
ENSG00000303901,1914
ENSG00000304071,964
ENSG00000304105,829
ENSG00000304121,365
ENSG00000258689,2127
ENSG00000304150,1074
ENSG00000291038,2542
ENSG00000304186,1089
ENSG00000304191,1563
ENSG00000304220,1175
ENSG00000304283,1436
ENSG00000304295,790
ENSG00000304296,352
ENSG00000259129,7104
ENSG00000304345,1053
ENSG00000275630,1061
ENSG00000304372,704
ENSG00000279140,1134
ENSG00000304498,571
ENSG00000304510,596
ENSG00000304578,706
ENSG00000304580,807
ENSG00000288795,2097
ENSG00000287913,3698
ENSG00000304744,534
ENSG00000304787,403
ENSG00000304827,399
ENSG00000304903,660
ENSG00000304907,1607
ENSG00000304912,262
ENSG00000258584,3818
ENSG00000258458,6175
ENSG00000304974,1561
ENSG00000259054,1384
ENSG00000304991,211
ENSG00000305001,661
ENSG00000305009,789
ENSG00000259003,2551
ENSG00000258766,3539
ENSG00000305170,351
ENSG00000305238,473
ENSG00000305248,415
ENSG00000305328,318
ENSG00000258630,3234
ENSG00000305377,1592
ENSG00000305385,897
ENSG00000305387,809
ENSG00000305406,413
ENSG00000285774,3257
ENSG00000289137,1815
ENSG00000258977,2053
ENSG00000305453,574
ENSG00000305540,384
ENSG00000305557,253
ENSG00000305570,1454
ENSG00000258736,2011
ENSG00000305651,557
ENSG00000305687,2747
ENSG00000305710,1659
ENSG00000305743,885
ENSG00000305875,413
ENSG00000305881,544
ENSG00000305984,678
ENSG00000306004,456
ENSG00000306009,1306
ENSG00000306058,399
ENSG00000306082,464
ENSG00000306097,1425
ENSG00000306138,414
ENSG00000258866,1190
ENSG00000306173,1638
ENSG00000258744,5223
ENSG00000258711,5422
ENSG00000306259,660
ENSG00000306262,818
ENSG00000306271,644
ENSG00000306292,541
ENSG00000306308,1352
ENSG00000306313,483
ENSG00000259153,7219
ENSG00000306372,846
ENSG00000306386,635
ENSG00000260806,1533
ENSG00000259104,2617
ENSG00000306447,398
ENSG00000223403,8070
ENSG00000230805,4216
ENSG00000306522,592
ENSG00000306540,697
ENSG00000306555,456
ENSG00000178107,956
ENSG00000306597,740
ENSG00000258792,5431
ENSG00000257959,1236
ENSG00000306627,631
ENSG00000273783,3439
ENSG00000306649,283
ENSG00000306652,936
ENSG00000306661,826
ENSG00000306671,909
ENSG00000247092,5732
ENSG00000306681,463
ENSG00000306689,421
ENSG00000306731,933
ENSG00000306730,1163
ENSG00000306743,884
ENSG00000306760,980
ENSG00000306765,477
ENSG00000306832,842
ENSG00000306848,3483
ENSG00000306917,611
ENSG00000261242,1110
ENSG00000306974,747
ENSG00000307013,649
ENSG00000307015,414
ENSG00000258561,6511
ENSG00000307058,1608
ENSG00000259135,3720
ENSG00000257556,5920
ENSG00000259002,3270
ENSG00000286636,1536
ENSG00000307114,526
ENSG00000307120,786
ENSG00000307140,565
ENSG00000307190,783
ENSG00000307194,619
ENSG00000196273,4667
ENSG00000307203,612
ENSG00000307209,845
ENSG00000289290,573
ENSG00000307255,841
ENSG00000214548,25194
ENSG00000307271,1016
ENSG00000258940,1411
